title,singer,lyrics
난 좋아,성시경,"그 동안 어떻게 지냈니 물어보진 못했지 
그저 어색한 안녕 
참 반가웠던 너무 짧았던 인사가 끝나고  
어렴풋한 미안함을 나는 보았어

괜찮아 괜찮아 지나간 일인걸 
너를 보고도 웃지 못한 이유는 원망이 아냐 
괜찮아 괜찮아 다만 묻고 싶어 
너에게도 나는 따뜻한 기억일까 

서로가 마지막이 되길 우린 약속했지만 
그저 스쳐간 인연
주고 싶은 것 주지 못한 것 마음에 남아서 
넌 떠나도 난 그곳에 고여 있었지 

괜찮아 괜찮아 지나간 일인걸 
너를 보고도 웃지 못한 이유는 원망이 아냐 
괜찮아 괜찮아 다만 묻고 싶어 
나로 인해 너도 조금은 울었을까 

하고 싶은 말이 너무 많은데 
이미 돌아선 너를 잡을 수 없어 

괜찮아 이제는 지나간 일인걸 
내가 감당한 외로움만큼 네가 편해졌다면
괜찮아 괜찮아 미안해 하지마 
넌 내게 언제나 고마운 기억인걸 

혹시 돌아오고 싶다면 지금이라도 난.."
희재,성시경,"햇살은 우릴 위해 내리고 바람도 서롤 감싸게 했죠 
우리 웃음속에 계절은 오고 또 갔죠 
바람에 흔들리는 머리결 내게 불어오는 그대향기 
예쁜 두눈도 웃음소리도 모두가 내것이었죠 

이런 사랑 이런 행복 쉽다 했었죠 
이런 웃음 이런 축복 내게 쉽게 올리 없죠 
눈물조차 울음조차 닦지 못한 나 
정말로 울면 내가 그댈 보내준 것 같아서 

그대 떠나가는 그 순간도 나를 걱정 했었나요 
무엇도 해줄 수 없는 내 맘 앞에서 
그댄 나를 떠나간다 해도 난 그댈 보낸적 없죠 
여전히 그댄 나를 살게하는 이유일테니 

이런사랑 이런행복 쉽다 했었죠 
이런 웃음 이런 축복 내게 쉽게 올리 없죠 
눈물조차 울음조차 닦지 못한 나 
정말로 울면 내가 그댈 보내준 것 같아서 

그대 떠나가는 그 순간도 나를 걱정 했었나요 
무엇도 해줄 수 없는 내 맘 앞에서 
그댄 나를 떠나간다 해도 난 그댈 보낸적 없죠 
기다림으로 다시 시작일테니 

얼마나 사랑했는지 얼마나 더 울었는지 
그대여 한순간조차 잊지말아요(잊지말아요) 
거기 떠나간 그 곳에서 날 기억하며 기다려요 
(날 기억해줘요) 

한없이 그대에게 다가가는 나일테니"
연연,성시경,"나를 자꾸만 부르지마
내 마음 문턱을 넘어오지마
문을 열고 날 알아버리고
더 힘들면 어떡하려 그래
여기저기 다친 자리인데 못생긴 마음인데
누구도 아닌 너에게만은 보이고 싶질 않아

사랑 내 가슴을 닳게 하는 것
간신히 잦아든 맘 또 연연하게 하고
잊혀졌던 지난 상처 위에 또 하나
지울 수 없는 슬픈 이름 보태고
이내 멀어지는 것

얼마나 맑은 사람인데
눈물이 나도록 눈이 부신데
나 아니면 이런 아픔들은 
넌 어쩌면 모르고 살텐데
너를 보면서 하는 모든 말 사랑한단 뜻이라
쉬운 인사말 그 한마디도 내겐 어려운 거야

사랑 내 가슴을 닳게 하는 것
간신히 잦아든 맘 또 연연하게 하고
잊혀졌던 지난 상처 위에 또 하나
지울 수 없는 슬픈 이름 보태고
이내 멀어진데도

몇번이라 해도 같은 길로 가겠지
나는 어쩔 수가 없는 니 것인걸
다신 사랑하지 않겠어
눈물로 다짐했던 자리에
어느새 널 향한 맘이 피는걸 난 알아

사랑은 늘 내 가슴을 닳게 하지만
또 사랑만이 내 가슴을 낫게 하는걸
너의 사랑만이

내 가슴을 낫게 하는 건
너의 사랑뿐"
오 나의 여신님,성시경,"만나기 직전까지 운동을 한 거래요
급하게 나오느라 정신 없이 옷만 걸친 거래요

덜 마른 머리가 부시시 하지 않냐며
배시시 웃는 그대는
샴푸의 요정보다 귀엽고 앙증맞은 설정의 여왕
햇살아래 웃고 있는 오 그대는
가볍게 팔짱 끼며 폴짝대는 오 그대는 나의 여신

어딜 갈까 물어보면 뭘 하고 싶냐고 물어보면
대뜸 아무거나 함께라서 좋다는 
오 나의 여신님

밤에는 절대 결코 먹지 않을 거래요 
샐러드 한 접시를 깨작대다 그만 먹을 거래요
요즘 좀 우울할 때가 많다 했더니
큰 결심하는 얼굴로 술 한잔 할까 묻는
그대는 사랑스런 내조의 여왕

바라보면 웃게 되는 오 그대는 
목소리 하나에도 힘이 나는 오 그대는 나의 여신
뭐든지 다 말해봐요
뭐든 다 해주고 싶단 말이야
정말 사랑한단 말은 너무 작지만 사랑해요

언제나 이렇게 언제나 둘이 
매일매일 매일 그대와

햇살아래 웃고 있는 오 그대는 
가볍게 팔짱 끼며 폴짝대는 오 그대는 나의 여신
어딜 갈까 물어보면 뭘 하고 싶냐고 물어보면
대뜸 아무거나 함께라면 좋다는 오 나의 여신님
격하게 아껴요."
미소천사,성시경,"You make my heart keep pumpin′ 
I can′t stop my self lovin′ you
Geei I think I love I have a crush on you repeat

Tell me that you love me 
Can not stand that you′ve never mine 
You really break my heart 

짜증내고 화를 내도 
또 너의 미소만 보면 바보 같은 나 

넌 누가 봐도 아주 예쁘고 
탐스러운 사과 같아
깨물어 주고 싶어 안아주고 싶어 
너의 핑크빛 화살에 꽂혔어

넌 모두에게 늘 친절해 
그래서 착각들 하지
나만의 애인인 걸 잊지 않았다면 
내게 더 이상 장난치지는 마 

욕심이 지나친 걸까 
자신이 없는 걸까 불안한 마음 뿐야 

Tell me that you love me
Can not stand that you′ve never mine
You really break my heart

짜증내고 화를 내도 
또 너의 미소만 보면 바보 같은 나

Give your love in my heart 
Wait for you until your come
I don′t know what your want I want you

Ya break my heart feeling blue Got no club 
don′t wanna leave Ya I want to conceive ya 
Come to my complete mind 내게 다가와 

나의 텅 빈 마음 속을 채워줘 옆에 좀 있어줘 
너만을 바라보고 있어 비어있는 내 마음 함께 있어줬음 
지갑 속의 네 사진은 노랗게 바래져 버렸어 애써 감추지 말아줘

넌 찡그려도 싫증 안나는 
사랑스런 천사인 걸
아무도 볼 수 없게 숨겨두고 싶어 

나만의 인형이면 안 되겠니 
힘겹게 내게 온 너를 
잃고 싶지는 않아 
불안한 마음 뿐야


Tell me that you love me 
Can not stand that you′ve never mine
You really break my heart

짜증내고 화를 내도 
또 너의 미소만 보면 바보 같은 나"
외워 두세요,성시경,"모두 다 받았죠 그냥 있어준 것만으로 
어디에 있어도 느끼는 햇살 같았어요 감사할 뿐이죠 
마지막이예요 거짓말 하기는 싫어요 
슬프게도 너무 잘 알죠 같은 공간에선 같이 살순없어 
서로의 걱정은 하지 마요 무슨 말인지 알겠죠 

사는 동안에는 못 볼 거에요 
저기 어둠 속 저 달의 뒷편처럼 
나 죽어도 모르실테죠 
사라져도 모를 저기 저 먼 별처럼 

잊어주는 것도 나쁘진 않아 
잊을 수 있는 추억 그게 어딘가요 
알겠죠 이제부터 우린 
이 세상에 없는 거예요 외워두세요 

날 웃게 해줬죠 그렇게 웃을 수 있었다니 
내가 원했던 모습으로 이끌어 준걸요 세상을 준거죠 
이제 이런 얘긴 그만하죠 무슨 말인지 알겠죠 

사는 동안에는 못 볼 거에요 
저기 어둠 속 저 달의 뒷편처럼 
나 죽어도 모르실 테죠 
사라져도 모를 저기 저 먼 별처럼 

모두 돌고 돌아 제자릴 찾고 
사라졌던 별 다시 또 태어날 때쯤 
그 때쯤 우리 꼭 만나요 
그때는 꼭 혼자 있어줘요 외워 두세요"
잘 지내나요,성시경,"낡은 내 서랍 속 바랜 사진들
웃음만 남겨준 고마운 날들
버릴 것 하나 없던 시간들
걸음마다 추억이 된 풍경
그대도 가끔은 꺼내보는지
닮았던 모습은 변함없는지
생각의 끝엔 아직 내가 사는지
궁금해도 잘 참아볼게요
애써 다그친대도 억지로 거슬러 돌린대도
예전의 우리 모습은 아닐 테니

마지막 기대마저 접어둘게요
맘 편히 갈 수 있게 내가 비켜줄게요
모자란 내 부족한 사랑
채워줄 수 있는 사람 만나서
다 잊고서 행복하세요 

어쩌다 가끔 내 생각이 나도
새로운 사람이 맘에 온대도
지난 날들에 아쉬움이 들 때도
행여라도 미안해 말아요
다시 시간을 돌려 서로를 몰랐던 그때로 나
돌아간대도 그댈 사랑할 테니 오~

마지막 기대마저 접어둘게요
맘 편히 갈 수 있게 내가 비켜줄게요
모자란 내 부족한 사랑
채워줄 수 있는 사람 만나서
다 잊고서 행복하세요 

후회하지 말아요
서로가 전부였던 좋은 기억만 남겨요

언젠가 우리 다시 만날 그날엔
꼭 좋은 사람 곁에 있길 기도할게요
편안한 웃음 보이면서
서로 스쳐지나 갈 수 있도록
그런 날에 다시 만나요
그때까지 잘 지내세요"
안녕 나의 사랑,성시경,"여름 냄새 벌써 이 거리에

날 비웃듯 시간은 흐르네

눈부신 햇살 얼굴을 가리면

빨갛게 손끝은 물들어가

몰래 동그라미 그려놨던

달력 위숫자 어느덧 내일

제일 맘에 드는 옷 펼쳐놓고서

넌 어떤 표정일까 나 생각해

해맑은 아이 같은

그대의 눈동자 그 미소가

자꾸 밟혀서 눈에 선해

한숨만 웃음만

그대 힘겨운 하루의 끝

이젠 누가 지킬까

누가 위로할까

내 턱끝까지 숨이 차올라

내 머리 위로 바람이 불어온다

온 힘을 다해 나는 달려간다

이게 마지막 선물이

될지도 몰라

눈물이 흘러 아니 내 얼굴

가득히 흐르는 땀방울

늘 그랬듯이 아무렇지 않게

웃으며 안녕

나의 사랑 그대 미안해

하루에도 몇 번씩 나눴던

잘잤어 보고싶다는 인사

그리울 때면 꺼내볼 수 있게

하나하나 내 마음에 담곤해

해맑은 아이 같은

그대의 눈동자 그 미소가

자꾸 밟혀서 눈에 선해

한숨만 웃음만

그대 힘겨운 하루의 끝

이젠 누가 지킬까

누가 위로할까

내 턱끝까지 숨이 차올라

내 머리 위로 바람이 불어온다

온 힘을 다해 나는 달려간다

이게 마지막 선물이

될지도 몰라

어떻게 어떻게 그대없는

내일 아침은 난 겁이 나요

수많은 밤들 견딜 수 있을까

웃으며 안녕

길 건너 멀리 니가 보인다

지루했나봐 발끝만 바라보네

온 힘을 다해 나는 달려간다

이제 마지막 인사가

될지도 몰라

눈물이 흘러 아니 내 얼굴

가득히 흐르는 땀방울

나 없을 때 아프면 안돼요

바보처럼 자꾸 울면 안돼요

괜찮을거야 잘 지내요

그대 안녕"
그 자리에 그 시간에,성시경,"살아가며 순간들 마다 얼마나 많은 일들이
우연이라는 이름에 빛을 잃었는지 믿기 힘든 작은 기적들
그 자리에 그 시간에 꼭 운명처럼 우리는 놓여 있었던 거죠
스쳐 지나갔다면 다른 곳을 봤다면
만일 누군가 만났더라면 
우린 사랑하지 않았을까요

사랑하며 순간들 마다 얼마나 많은 말들이
이별이라는 끝으로 밀어넣었는지 지나서야 깨닫는 일들
그 자리에 그 시간에 꼭 운명처럼 우리는 놓여 있었던 거죠
그댈 안아줬다면 울리지 않았다면 우린 어떻게 되었을까요
그 자리에 그 시간에 헤어질 차례가 되어 놓여졌던 걸까요
그 말을 참았다면 다른 얘길 했다면
우린 이별을 피해 갔을 것 같나요
잃어버린 반지처럼 꼭 찾을 것 같아
한참을 헤매겠지만 
돌이킬 수 없는 일

<간주>

그댈 안아줬다면 울리지 않았다면 우린 어떻게 되었을까요
정말 헤어지진 않았을까요"
너에게,성시경,"너의 말들을 웃어 넘기는 나의 마음을 
너는 모르겠지 너의 모든 걸 좋아하지만 지금 나에겐 두려움이 앞서

너무 많은 생각들이 너를 가로 막고는 있지만 
날 보고 웃어주는 네가
그냥 고마울 뿐이야

너는 아직 순수한 마음이 너무 예쁘게 남았어
하지만 나는 왜 그런지 모두가 어려운걸

세상은 분명히 변하겠지 
우리의 생각들도 달라지겠지 생각해 봐
어려운 일뿐이지 나에게 보내는 따뜻한 시선을 
때로는 외면하고 얼굴을 돌리는 걸 넌 느끼니
너를 싫어해서가 아니야

너를 만난 후 언젠가부터 
나의 마음속엔 근심이 생겼지
네가 좋아진 그 다음부터 
널 생각하면 깊은 한숨뿐만

사랑스런 너의 눈을 보면 
내 맘은 편안해지고 네 손을 잡고 있을 때면
난 이런 꿈을 꾸기도 했어

나의 뺨에 네가 키스할 땐 
온 세상이 내 것 같아
이대로 너를 안고 싶어 하지만 세상에는

아직도 너무 많은 일이 네 앞에 버티고 있잖아 
생각해 봐 어려운 일뿐이지 
네가 접하게 되는 새로운 생활들과
모두가 너에게 시선을 돌리게 될 것을 알 수 있니 

너는 이런 내 마음을 아는지
조그마한 너의 마음 다치게 하긴 싫어 
이러는 것 뿐이지
어른들은 항상 내게 말하지 
넌 아직도 모르고 있는 일이 더 많다고
네 순수한 마음만 변치 않길 바래"
아니면서,성시경,"내게는 처음이라고 
그런 사랑 한 번 뿐이라고 
왜 이제서 다시 내게 그런 얘길 하나요 
왜 나를 찾나요

기다리지 말라고 
돌아오지 않는다고 
애써 그대 내 손을 뿌리친 마음을 
어쩌면 아직도 난 모르고 있는데 

잠이 깨고 나면 그 말을 후회할 거면서 
내가 한 걸음 다가서면 뒷걸음 칠 거면서 
왜 또 나를 찾나요 
왜 또 나의 마음 흔들어 놓나요
그대 사랑은 이젠 내가 아니면서

이렇게라도 그댈
다시 볼 수 있다는 게
그래요 나에게는 행복이지만
왜 난 그 때마다 그댈 울려야 하죠

잠이 깨고 나면 그 말을 후회할 거면서
내가 한 걸음 다가서면 뒷걸음 칠 거면서
왜 또 나를 찾나요
왜 또 나의 마음 흔들어 놓나요
그대 사랑은 이젠 내가 아니면서 

며칠이 지나고 나면 잘 지내라고 내게 인사를 할 테죠

잠이 깨고 나면 후회할 거면서
내가 한걸음 다가서면 뒷걸음 칠 거면서
왜 또 나를 찾나요
기다리고 또 기다리면 언젠가는 내 곁으로
다시 돌아올 것도 아니면서 
그대 왜 자꾸 내 이름을 부르나요"
