title,singer,lyrics
그대의 의자,백지영,"처음 그댈 보내고 걱정했지만 왠일인지 편안해졌죠
정말 오랜만이었죠 그대없이도 혼자서도 괜찮았어요
우~ 그땐 내 심장이 고장났나봐
우~ 그땐 내 두눈이 멀었었나봐
어떻하죠 나 매일 그대가 너무 생각나 아무것도 못해요
그대의 의자 그대의 침대 내눈에 비친 모든게 그대라서요

마치 거울위에도 물잔위에도 그대 얼굴 날 보고 있죠
자꾸 훔쳐내봐도 선뜻 위로 흐르는 눈물에도 그대를 보죠
우 눈물이 이렇게 많았었나요
우 그대곁에서는 한번도 몰랐었는데
어떻하죠 나 매일 그대가 너무 생각나 아무것도 못해요
그대의 의자 그대의 침대 내눈엔 온통 그대만 다 보여서

문이 열리고 그대가 다시 지금이라도 
다시 돌아올 것만 같아서
여기 앉아서 그대 떠난 자리에서 
그냥 하염없이 문만 쳐다보며 울고 있죠"
Keep The Faith,백지영,"Never ever give it up And Stand up Never ever give it up And Stand up
Never ever give it up And Stand up Never ever give it up And Stand up
Keep the Faith Keep the Faith Keep the Faith oh oh 
Keep the Faith Keep the Faith Keep the Faith oh oh 
Keep the Faith Keep the Faith Keep the Faith oh oh Oh!
oh oh oh oh oh oh oh oh!

이제 난 다시 날아올라 저 태양이 날비추면, 저 멀리 sun‘s shining 이제 난 처음으로
나를 할퀴고 조소하던 많은 시련들 이겨내며 so higher sunrising 이제 난 Super Free Girl.
(You wanna make me so crazy? 날 내버려둬 don't Touch me)
Every Body Say 누가 뭐래도 (- Uh) 그건 아니지
(You wanna bite me like crazy? (Let me Go) 날 내버려둬 don't Touch me) 
누구도 날 막지 못해 Cause it's time for me

You should Keep the Faith 놓지마 Keep the Groove 난 알아 . 
Let it go let it go and love Oh I know  Keep the Faith!  You feel me Keep the Groove! 
널 느껴 Let it go let it go and  you Keep the faith!
우 Get away Get away 우 우 Get away Get away 

지금 서있는 무대 위에 밝은 조명이 날비추면, 난 다시 일어나 열정을 노래하고 
나를 향해서 손짓 하는 많은 사람들 앞에서면 so higher sunrising 이제 난 Super Free Girl.
(I Know I can go on Crazy, 두려워 마 I can do it)
Every Body Say 누가 뭐래도 (- Uh) 나를 믿어줘.
(I Know I can make it so right, (Let it Go) 두려워 마 u can do it) 
누구도 날 막지 못해 Cause it's time for me 

You should Keep the Faith 놓 지마 Keep the Groove 난 알아 . 
Let it go let it go and love Oh I know  Keep the Faith!  You feel me Keep the Groove! 
널 느껴 Let it go let it go and  you Keep the faith!
우 Get away Get away 우 우 Get away Get away

어떤 것도 이겨내 줘 겁낼 거 하나 없어 나를 봐
나의 존재 나의 이상 여기서 시작이야 keep the Faith
Keep the Faith *2 oh oh Keep the Faith *2 oh oh Keep the Faith * 2 oh oh Oh!

You should Keep the Faith 놓 지마 Keep the Groove 난 알아 . 
Let it go let it go and love Oh I know  Keep the Faith!  You feel me Keep the Groove! 
널 느껴 Let it go let it go and  you Keep the faith!
Never ever give it up And Stand up Never ever give it up And Stand up
Never ever give it up And Stand up Never ever give it up Never ever give it up"
DASH,백지영,"벌써 며칠째야 애만 태우는 게 
날 사랑한다 한 마디 말조차 하지 못한 채
용기가 없는 넌 다가오지 못하고
언제까지나 그렇게 멀리서 바라볼꺼야
 
이젠 내가 너보다 먼저 다가갈거야
널 사랑한단 그 말을 내가 먼저 하고 말거야
서로가 사랑인 걸 알고 있는데
왜 이러고만 있어야 하는지도 정말 답답해

이런 얘길 내가 먼저 한다면
언제나 남자들은 부담스러워하지
너 역시 그렇다면 어쩔 수 없어
넌 사랑 받을 자격도 없는 거니까
(간주중)

이제 와서 이런 얘기 하기가
조금은 껄끄럽고 어색하긴 하지만
사랑은 그리 쉽게 얻을 수 없어
언제까지나 이럴 순 없잖아

누가 먼저란 건 그리 중요하지 않아
짧은 생을 사랑 하나 만으로 산다면

너를 사랑한 후 내가 달라진 건
외롭던 나의 시간을 채워준 너의 생각들
불처럼 타오른 열정은 아니지만
깨지지 않는 사랑의 믿음이 생겨난 거야

이젠 내가 너보다 먼저 다가갈거야
널 사랑한단 그 말을 내가 먼저 하고 말거야
서로가 사랑인 걸 알고 있는데 
왜 이러고만 있어야 하는지도 정말 답답해

이런 얘길 내가 먼저 한다면
언제나 남자들은 부담스러워하지
너 역시 그렇다면 어쩔 수 없어
넌 사랑 받을 자격도 없는 거니까
넌 사랑 받을 자격도 없는 거니까"
Emotion,백지영,"그렇게 날 믿지 못했니 
언젠가는 알게 되겠지 
지나간 내 상처가 뭐가 그리 중요해 

I saw your passion 처음 본 순간 느꼈어 
Attraction 내 맘 어쩔 수 없었어 
사랑이란게 뭔지 알게 됐어 
Satisfacion 너는 날 만족 시켰고 
Emotion 너는 날 감동시켰어 
니가 아니면 안될 내가 됐어 

니가 본건 내가 아니야 
다른 사람눈에 비친 나 
어리석은 후회만 갖지 않길 바랄뿐

Hear the riff like quiter(blah) your mind is messed up I know its too gard in any kind of situation there's a prob Both side in your heatr there's ascar common ebery body have a drink then scoof same same I'm a stay up with my boo Last round throw it up, get up team 1,2,3 everybody scream. 

I saw your passion 처음 본 순간 느꼈어 
Attraction 내맘 어쩔수 없었어 
사랑이란게 뭔지 알게 됐어 
Satisfaction 너는 날 만족시켰고 
Emotion 너는 날 감동시켰어 
니가 아니면 안될 내가 됐어 

내가 있던 빈 자리가 그리워 다시 돌아 온대도 
그때는 너무 늦어 소용없어 

I wanna passion 너의 아팠던 기억들 
Attraction 너의 그 모든 기억들 
이젠 조금씩 지워 내야겠지 
Sarisfaction 내게 사랑은 없겠지 
Emotion 끝내 혼자로 남겠지 
그저 너 하나 잊기만을 바래 Emotion"
Last Scene,백지영,"함께 했던 지난 시간이 나의 맘을 잡아 날 붙잡아 
나 너에게 차마 쓰디쓴 이별의 잔 안겨주긴 싫었어 
하지만 어쩔 수가 없었어 뒤돌아서면 나 후회할지도 몰라 
여지껏 내게 가르쳐 줬던 너의 사랑 땅을 차며 
널 다시 나 찾아 갈지도 몰라 지금은 내 맘이 허락치 않아

그렇게 미안해 하지는 마 언젠간 이런 날 올 줄 알았어 
이미 예정된 헤어짐일 뿐야 마지막 니 말이 궁금할 뿐야 
부탁할게 마지막은 제발 담담히 돌아서 그냥 가줘 
어떤 변명도 슬픈 표정도 제발 나를 위해 보이지마 
많이 고민했을 너란 걸 잘 알고 있어 이별의 이유를 찾아야 했으니 
나의 사랑 아는 너기에 쉽지는 않았을거야 
혹시 슬픈 눈물이라도 흘려 버리면 차마 날 떠나가지도 못할가봐 
이미 떠나 버린 사랑을 힘겹게 지켜온 너를 이젠 보낼께 

그때 싫진 않았어 난 널 떠났어 아니 버렸다는 표현이 더 맞을 지 몰라 
행복했던 지난 추억 니가 다 가져가 더 이상은 나에게는 무의미한거야 
네게 상처주기 싫어 그저 무의미한 시간들을 함께 보내왔던 것 뿐 
니가 나에게 준 그 사랑마저 미안해 더는 필요치 않아

원한다면 편하다면 눈물 아니라 미소로 보내줄게 
정말 괜찮아 걱정 하지마 미련 같은 걸로 울진 않아 
내가 먼저 떠나 주기를 바랬었다면 모른 척 그냥 돌아서 가버려 
아직 남은 사랑 있기에 미소도 어렵진 않아 
다만 우리 처음 만나서 함께 한 추억 하얗게 지워지진 않을테니 
이별만이라도 차갑게 추억이 될 수 없도록 해주길 바래"
그런 여자,백지영,"난 그런 여자 내숭은 떨지않는 여자
사랑에 약해지는 여자 그런 여자가 나야 
비밀도 없는나

너만보면 이렇게 이유없이 행복해
자꾸만 웃음이 새어 나와

사람들의 말들 이런여자 매력없대 
난 상관없어 너만 좋으면 됐어

둘이서 우우우 사랑을 속삭여줘
둘이서 우우우 나의 그림자처럼 넌 내게 꼭 붙어 있어줘

난 그런 여자 내숭은 떨지않는 여자
사랑에 약해지는 여자 그런여자가 나야
비밀도 없는나

외로움이 많아서 참 많이 울었어
이렇게 여리기만 내게

사람들의 말들 이런여자 매력없대 
난 상관없어 너만 좋으면 됐어

둘이서 우우우 사랑을 속삭여줘
둘이서 우우우 나의 그림자처럼 넌 내게 꼭 붙어 있어줘

난 그런 여자 내숭은 떨지않는 여자
사랑에 약해지는 여자 그런여자가 나야 
비밀도 없는 나

내맘을 들었다 놨다 하는 너
왜그리 좋은지

둘이서 우우우 사랑을 속삭여줘
둘이서 우우우 나의 그림자처럼 넌 내게 꼭 붙어 있어줘

난 그런 여자 내숭은 떨지않는 여자
사랑에 약해지는 여자 그런여자가 나야
비밀도 없는 나"
선택 (Cool Samba Mix),백지영,"너를 포기하라고 말하는 
그를 넌 믿고있는것 같아 
난 그를 알아 쉽게 널 버릴거야 
그걸 정말 모르니 

내가 널 사랑하는것보다
그의 곁에서 넌 행복했니 
말도 안되는 일들이 벌어졌어 
잘못했던 일이야

너만을 사랑해 이렇게 너를 보낼수없어 
제발 다시 한번더 생각해봐 부탁이야

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 
널 다시 찾을거야

너만을 사랑해 이렇게 너를 보낼수없어 
제발 다시 한번더 생각해봐 부탁이야

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마 

누구에게도 널 빼앗길수 없어
널 다시 찾을거야 

흔들리지마 이젠 더 이상 
나의 사랑을 시험하지마

누구에게도 널 빼앗길수 없어 
널 다시 찾을거야 

라라라라라 라라라라라 라라라라라~ 
라라라라라 라라 라라라 라라라라~"
슬픈 행운,백지영,"사람은 죽는 줄 알면서 살아간다는 말과
이별과 죽음이 비슷하게 나를 슬프게만 하는데
너를 잃어서 고통을 받는 게 죽음보다 더 난 두려워
아주 많이 널 사랑했었나봐
달려가고 싶어 붙잡고만 싶어 네게 안기고 싶어
나 안긴 채 모든 시간들이 멈춰 버리길 바라며

내 맘에 너의 자리 남겨둘께 언제든지 내게 돌아와줘
참 좋은 너였어 고마웠어 너를 사랑해 가지마
날 항상 미소짓게 해줬던 너 나보다 더 나를 많이 안 너
무엇도 해준 게 없으니까 네 옆에서 난 우나봐

나는 바랄께 행운이 있기를 빌께 나의 행운도 줄께
그것으로 난 보답하고 싶어
너의 아픔까지 너의 눈물까지 너를 비켜가기를
그 비켜간 너의 슬픔들을 모두 내가 껴안기를

내 맘에 너의 자리 남겨둘께 언제든지 네게 돌아와줘
참 좋은 너 였어 고마웠어 너를 사랑해 가지마
날 항상 미소 짓게 해줬던 너 나보다 더 나를 많이 안 너
무엇도 해준 게 없으니까 네 옆에서 난 우나봐"
사랑은 아름답습니다,백지영,"가끔 뒤를 돌아보죠 다시 혼자 걷게될까 나의 발걸음은 줄죠
가득 물잔을 채우듯 조심히 사랑을 주었죠 
내게 셀 수 없이 많은 행복한 이야길

지켜주세요 우리 두 사람 가슴 아픈 날들에 지쳐도
하늘이 안된다 말린대도 지켜주세요 이별에게 지지않게

많은 계단을 오른 듯 숨차죠 이제야 알았죠 내겐 가슴 벅찬 나의 사람이라는걸

아름답도록 그대의 이름 붉은 입술에 새겨 불러요

끝없는 바다 저 한 가운데 닻을 내려도 나의 마음 돌리도록
아주 먼 훗날 삶이 다하여 아픈 작별을 해도 웃어요
내게 준 사랑이 너무 많아 잠든 시간도 나는 행복한걸요

그댄 한 여름 그늘과 같은 키 큰 나무가 되어 영원히
가끔씩 바람이 불러주는 노랠 들으며 나의 곁에 머물기를.."
Sad Salsa,백지영,"이렇게 끝내야만 하나 깊어진 나의 사랑을 

그대의 숨결로만 자라난 내 사랑인데 

이렇게 그대 돌아서면 다시는 볼 수 없는데 

어떻게 해야 하는지도 모른 채 자꾸 눈물만

가지 말라고 가지 말라고 한 마디 말이라도 해야 할텐데 

함께 했었던 시간속에서 어떤 걸 제일 먼저 잊어야할지 모르는데

이젠 어떻게 살아야 하나 온 몸 가득 남겨진 사랑을 

이젠 다가올 사랑은 없어 그대 남긴 상처때문에 

이렇게 끝낼수는 없어 그대를 보낼 순 없어 

그대를 잊어야할 이유라도 만들어 줘 

멈춰 버린 시간속에 쌓여만 가는 그리움 

그대가 없는 나의 모습 그대가 더 잘 알텐데 

잠깐일거야 돌아올거야 그대도 나 아니면 안될거라고 

알게 될거야 우리 사랑이 그렇게 쉽게 끝낼 수 없다는 걸 

그렇게 날 위로했지만 이미 그대는 

저 만큼 멀리 날 등진채 떠나고 있잖아

이젠 목마른 보고픔으로 기다릴게 다시 그대를 

이제 나 없는 그대의 모습 행복하길 기도 했었지만

나의 마지막 기도는 항상 그대 사랑 내가 되길"
부담,백지영,"다시 널 사랑할 수 없다면
내 모든 아픔까지 가져가
네게 익숙해져 버린 나였기에
너를 사랑할 수가 없어
나 아닌 다른 사람 만나서
너에게 부담이 되었다면
그만 잊어줄게 떠날건 
어차피 나였을테니까
슬픈 음악이 흘러 나올때마다
난 눈물이 나올것 같아
나 이젠 널 잊은줄 알았는데
술에 취해 아무리 울어봐도
더욱 더 생각이 나는건
이루지 못한 나의 사랑 때문일거야
다시 널 사랑할 수 없다면
내 모든 아픔까지 가져가
네게 익숙해져 버린 나였기에
너를 사랑할 수가 없어
나 아닌 다른 사람 만나서
너에게 부담이 되었다면
그만 잊어줄게 떠날건 
어차피 나였을테니까


슬픈 음악이 흘러 나올때마다
난 눈물이 나올것 같아
나 이젠 널 잊은줄 알았는데
술에 취해 아무리 울어봐도
더욱 더 생각이 나는건
이루지 못한 나의 사랑 때문일거야
다시 널 사랑할 수 없다면
내 모든 아픔까지 가져가
네게 익숙해져 버린 나였기에
너를 사랑할 수가 없어
나 아닌 다른 사람 만나서
너에게 부담이 되었다면
그만 잊어줄게 떠날건 
어차피 나였을테니까
이제는 홀로 남겨진 내가
낯설고 어색하긴 하지만
모두 끝나버린 사랑이었기에 
너를 떠나보낼 수 있어
또 다른 사람 만나도 괜찮아
난 너의 사랑을 받았으니
이젠 보내줄게 떠날건 
어차피 나였을테니까"
