title,singer,lyrics
내 눈에는 (Feat. 이재훈),싸이 (PSY),"당신은 너무나 섹시해 쳐다 보지마 창피해 
나풀거리는 단발머리의 향기에 난 취해 
가시 돋힌 장미같이 앙칼져 보이는 아가씨 
피부는 우유빛이고 하늘거리는 옷은 비치고 미치고 
이건 운명의 장난질이고 내 Feel이고 
어쩜 이리도 아름답냐 너 사람 맞냐 
보일듯 말듯 잡힐듯 말듯 
아침 이슬 먹은 사슴의 눈망울처럼 아주 촉촉해 
 
내 눈에는 그대가 천사로 보여 
내 눈에는 기쁨의 눈물이 고여 
내 눈에는 모든게 아름다워요 
내 눈에는 너 밖에 안보여
향기로운 몸짓에 신비로운 눈빛에 
간지러운 손짓에 너의 웃음소리에 
너의 목소리에 너의 콧소리에 난 반해버렸네 
 
향수를 쓰지 않아 샴푸 냄새 하나 
양주를 먹지 않아 감수성 그 하나로 넌 독특해 
난 어떡해 보면 볼수록 불 붙네 
기름을 들이 붙네 불 타올라 달아올라 
도레미파솔라 도도해 보여 
똑똑해 보여 무뚝뚝해 보여 
하지만 화끈해 보여 몹시 맵시 나고 
섹시한 아가씨 보일듯 말듯 잡힐듯 말듯 
아침 이슬 먹은 사슴의 눈망울처럼 아주 촉촉해 
 
내 눈에는 그대가 천사로 보여 
내 눈에는 기쁨의 눈물이 고여 
내 눈에는 모든게 아름다워요 
내 눈에는 너 밖에 안보여
향기로운 몸짓에 신비로운 눈빛에 
간지러운 손짓에 너의 웃음소리에 
너의 목소리에 너의 콧소리에 난 반해버렸네 
 
당신에게 홀딱 반해 빛이 난다네 
너에 대한 환상에 환장해 너무 이쁘잖아 
너 나랑 장난해 당신에게 홀딱 반해 빛이 난다네 
너에 대한 환상에 환장해 
이제 이리 와서 내게 장난해
 
내 눈에는 그대가 천사로 보여 
내 눈에는 기쁨의 눈물이 고여 
내 눈에는 모든게 아름다워요 
내 눈에는 너 밖에 안보여 워~"
챔피언,싸이 (PSY),"진정 즐길줄 아는 여러분이 
이 나라의 챔피언 입니다 하!


모두의 축제
서로 편가르지 않는 것이 숙제
소리 못 지르는 사람 오늘 술래
다같이 빙글 빙글 강강수월래
강강수월래 (수월래)
함성이 터져 메아리 퍼져
파도 타고 모두에게 퍼져
커져 아름다운 젊은이
갈라져 있던 땅덩어리
둥글게 둥글게
돌고도는 물레방아
인생 사나인데
가슴 쫙 펴고 화끈하게
손뼉을 치면서 노래를 하면서
이것 보소 남녀노소
좌우로 흔들어

(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가
(챔피언) 네가 (챔피언) 네가
(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가 챔피언


전경과 학생
서로 대립했었지만 나인 같아
고로 열광하고 싶은 마음 같아
오늘 부로 힘을 모아
합세 하나로 합체
모두 힘을 길러 젊음을 질러
자유로운 외침이
저기 높은 하늘을 질러
소리 질러
우리는 제도권 killer
둥글게 둥글게 
돌고도는 물레방아
인생 사람인데
똑같이 모두 어깨동무
손뼉을 치면서 노래를 하면서
파벌 없이 성별 없이
앞뒤로 흔들어


(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가
(챔피언) 네가 (챔피언) 네가
(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가 챔피언

질러 볼까 더 크게
뛰어 올라 더 높게
내일 걱정은 낼모레
모두들 미쳐 보게 
둥글게 둥글게
돌고도는 물레방아
인생이 한방인데
바람 따라 구름 따라
손뼉을 치면서 노래를 하면서
주먹을 쫙 피고 하늘로
아래위로 흔들어

(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가
(챔피언) 네가 (챔피언) 네가
(챔피언) 소리 지르는 네가
(챔피언) 음악에 미치는 네가
(챔피언) 인생 즐기는 네가 챔피언"
I Remember You (Feat. Zion.T),싸이 (PSY),"언젠가 우리 함께 듣던 그 멜로디
듣자마자 떠올라 그 때의 메모리즈
All of my old school lovers where u at
이 노래 듣고 같은 느낌 느끼길 바래

그래 너 지금 누구의 품 안에 있건 
어디선가 이 노랠 들으면 
Remember me if you have a piece of me
Cause I remember you 
한때나마 참 행복했었고 
돌아보니 우린 뜨거웠어
Remember me if you have a piece of me
Cause I remember you 

참 많은 이별을 하고 다시 만나고 
영원하지 못할 영원을 원하고 또 바라고 
아름다운 한 페이지 불타도록 뜨거운 사랑앓이에 데이지
돌아보면 재미지 We were young and crazy

그때 그 시절 노래가 들리면 I Smile
그때 그 시절 가사가 내 얘기같아
노래가 반가워서일까
우리가 그리워서일까
그때가 순수했던걸까
우리가 순수했던걸까

그래 너 지금 누구의 품 안에 있건 
어디선가 이 노랠 들으면 
Remember me if you have a piece of me
Cause I remember you 
한때나마 참 행복했었고 
돌아보니 우린 뜨거웠어
Remember me if you have a piece of me
Cause I remember you 

그때는 그랬고  I remember you 
그래서 그랬어 I remember you
그때는 그랬고  I remember you 
그래서 그랬어 Lady

기록보다 오래가는 기억
기억보다 아름다운 추억
기뻐서 울고 슬퍼서 웃고 우리 비싸게 주고받은 수업  
화요일엔 만남을 수요일엔 빨간장미를
토요일은 밤이 좋아 우린 그랬었다 목놓아

고개를 끄덕이며 우리 듣던 그 노래
그때 그 곳에서 함께 불르던 그 노래
오래전 그 날 우리 얘기로
노래가 심장속을 때리고
잠 못드는 밤 비는 내리고
옛 노래들 LOUD on the radio

언젠가 우리 함께 듣던 그 멜로디
듣자마자 떠올라 그 때의 메모리즈
All of my old school lovers where u at
이 노래 듣고 같은 느낌 느끼길 바래

그래 너 지금 누구의 품 안에 있건 
어디선가 이 노랠 들으면 
Remember me if you have a piece of me
Cause I remember you 
한때나마 참 행복했었고 
돌아보니 우린 뜨거웠어
Remember me if you have a piece of me
Cause I remember you 

그때는 그랬고  I remember you 
그래서 그랬어 I remember you
그때는 그랬고  I remember you 
그래서 그랬어 Lady"
아버지,싸이 (PSY),"YO~ 너무 앞만 보며 살아오셨네 
어느새 자식들 머리커서 말도 안듣네 
한평생 처 자식 밥그릇에 청춘 걸고 

새끼들 사진보며 한푼이라도 더 벌고 

눈물 먹고 목숨 걸고 힘들어도 털고 일어나 
이러다 쓰러지면 어쩌나 
아빠는 슈퍼맨이야 얘들아 걱정마 

위에서 짓눌러도 티낼 수도 없고 
아래에서 치고 올라와도 피할 수 없네 
무섭네 세상 도망가고 싶네 
젠장 그래도 참고 있네 맨날 
아무것도 모른체 내 품에서 뒹굴거리는 
새끼들의 장난 때문에 나는 산다 
힘들어도 간다 여보 얘들아 아빠 출근한다 

아버지 이제야 깨달아요 
어찌 그렇게 사셨나요 
더이상 쓸쓸해 하지 마요 
이제 나와 같이 가요 

어느새 학생이 된 아이들에게 
아빠는 바라는 거 딱 하나 
정직하고 건강한 착한 아이 바른 아이 
다른 아빠 보단 잘 할테니 
학교 외에 학원 과외 다른 아빠들과의 경쟁에서 
이기고자 무엇이든지 다 해줘야 해 
고로 많이 벌어야 해 너네 아빠한테 잘해 

아이들은 친구들을 사귀고 많은 얘기 나누고 
보고 듣고 더 많은 것을 해주는 남의 아빠와 비교 
더 좋은 것을 사주는 남의 아빠와 나를 비교 
갈수록 싸가지 없어지는 아이들과 
바가지만 긁는 안사람의 등살에 외로워도 간다 
여보 얘들아 (얘들아) 아빠 출근한다 

아버지 이제야 깨달아요 
어찌 그렇게 사셨나요 
더 이상 쓸쓸해 하지 마요 
이제 나와 같이 가요 

여보 어느새 세월이 많이 흘렀소 
첫째는 사회로 둘째 놈은 대학로 
이젠 온가족이 함께 하고 싶지만 
아버지기 때문에 얘기하기 어렵구만 
세월의 무상함에 눈물이 고이고 
아이들은 바뻐보이고 아이고 
산책이나 가야겠소 여보 
함께가주시오 

아버지 이제야 깨달아요 
어찌 그렇게 사셨나요 
더 이상 쓸쓸해 하지 마요 
이제 나와 같이 가요 오오~ 
당신을 따라갈래요"
GENTLEMAN,싸이 (PSY),"Ah~!
알랑가 몰라 왜 화끈해야 하는건지
알랑가 몰라 왜 말끔해야 하는건지
알랑가 몰라 아리까리하면 까리해
알랑가 몰라 We Like We We We Like Party 해 ~

있잖아 말이야 
이사람으로 말씀드리자면 말이야
용기 패기 똘끼 멋쟁이 말이야
너가 듣고픈말 하고픈게 난데 말이야
Damn! Girl! You so freakin sexy!

Ah Ah Ah Ah~ I’m a…
Ah Ah Ah Ah~ I’m a…
Ah Ah Ah Ah~ I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

알랑가 몰라 왜 미끈해야하는건지
알랑가 몰라 왜 쌔끈해야하는건지
알랑가 몰라 빨리빨리와서 난리네
알랑가 몰라 난리난리났어 빨리해

있잖아 말이야 
너의 머리 허리 다리 종아리 말이야 
Good! feeling feeling? Good! 부드럽게 말이야
아주 그냥 헉소리나게 악소리 나게 말이야
Damn! Girl! I’m a party mafia!

Ah Ah Ah Ah~ I’m a…
Ah Ah Ah Ah~ I’m a…
Ah Ah Ah Ah~ I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

Gonna make you sweat.
Gonna make you wet.
You know who I am~ Wet PSY!

Gonna make you sweat.
Gonna make you wet.
You know who I am~ Wet PSY! Wet PSY! Wet PSY! Wet PSY! PSY! PSY! PSY! 
Ah I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

I’m a…
Ah I’m a

I’m a mother father gentleman

Mother father gentleman

Mother father gentleman"
RIGHT NOW,싸이 (PSY),"오 매우 공격적인 음악 
뭐야 이거 내 목에 기계소리 빼 
2010 Once again Psy is coming back hello 
남의 떡이 더 크고 남의 여자가 더 예쁘고 
내가 하는 모든것은 뭔가 좀 어설프고 
그렇다고 죽을수도 계속 이대로 살수도
사투리로 짜투리로 늘어놓을 뿐이고 
외쳐 외쳐 목이 터져라 외쳐 
미치고 치고 팔짝 뛰고 심장 박동 뛰고 
나를 걱정하는 댁은 대체 누구신데 신경꺼 
잊어 그리고 나서 뛰어  
(Right now) 180도 변해 돌고 돌고 
지금부터 미쳐 볼란다 
(Right now) 63 빌딩 위로 그리고 그 위로 
지금부터 뛰어 볼란다 Right now
Right now
Right now
웃기고 앉았네 아주 놀고 자빠졌네 
혼자 북치고 장구 치고 아주 생 쇼를 하네 
평생 일생 혹은 나의 이생 
기죽지 않아 굴하지 않아 쿨 하잖아 You know I`m saying
외쳐 외쳐 목이 터져라 외쳐 
미치고 치고 팔짝 뛰고 심장 박동 뛰고 
인생 뭐 있냐고 인생 뭐 있다고 
저마다 존재하는 이유가 있다  
(Right now) 180도 변해 돌고 돌고 
지금부터 미쳐 볼란다 
(Right now) 63 빌딩 위로 그리고 그 위로 
지금부터 뛰어 볼란다 Right now
Right now
Right now 
 
세상이 나를 속이고 모르는게 사람 속이고 
뺑뺑이 돌리고 안 봐도 비디오 
인생은 독한 술이고 그래서 예술이고 
수리수리수리 마술이고 원고 투고 쓰리고
(Right now) 180도 변해 돌고 돌고 
지금부터 미쳐 볼란다 
(Right now) 63 빌딩 위로 그리고 그 위로 
지금부터 뛰어 볼란다 Right now
지금부터 미쳐 볼란다 
(Right now) 63 빌딩 위로 그리고 그 위로 
지금부터 뛰어 볼란다 Right now
Right now
Right now
Right now"
Dream (Feat. XIA of JYJ),싸이 (PSY),"내게 있을 땐 옆에 있는 게
그게 그렇게 소중함을 소중한지 잊는다
결국 잃는다
 결국 싫은나  
그렇고 그저 그런 인간이었다
감사한 걸 감사할 줄 모르는
간사한 남사스러운 사람
행복 찾아 왜 먼 산만 바라봤을까

보이는 그대로 믿기 싫어서
믿고 싶은 대로 보기 시작해
외로워지는 지름길인데
괴로워지는 기름칠인데
꿈을 잃거나 이루거나 
그 다음 날을 다시 살아가잖아
걱정하지마 이 모든 게 꿈이야

이 꿈에서 깨어날 때
그 모든 게 그대로 다 그 자리에 
있었으면 해 여전했으면 해
그때는 영원했으면 해

언젠가 우리 다시 만날 때
지난날처럼 다시 행복을 위해 
노래 부르며 그 노래 들으며
인생이란 꿈에서 깨어날 때

믿기 어려운 일 
받아들이기 어려운 현실
원래 혼자 왔다가 혼자 살다가
혼자 떠나가는 외로운 길
외로움이 굳은살이 되어
그만큼 내게 피와 살이 되어
담담해져 가 점점 변해 가 
무덤덤해져 나 
어른이 되어가

갈 사람은 간다
또 산 사람은 산다
신이 내게 주신 가장 잔인한 감정 
그 익숙함에 눈물 말라간다
해가 지면 아쉬워하다
달이 뜨자마자 아름답구나
기쁘면 꿈이 아니길 바라는 나 
슬프면 꿈이길 바라는 나

이 꿈에서 깨어날 때
그 모든 게 그대로 다 그 자리에 
있었으면 해 여전했으면 해
그때는 영원했으면 해

언젠가 우리 다시 만날 때
지난날처럼 다시 행복을 위해 
노래 부르며 그 노래 들으며
인생이란 꿈에서 깨어날 때

만남의 기쁨도 헤어짐의 슬픔도 
긴 시간을 스쳐가는 짧은 순간인 것을 

만남의 기쁨도 헤어짐의 슬픔도 
긴 시간을 스쳐가는 짧은 순간인 것을"
새,싸이 (PSY),"당신 너무나 이쁜 당신 항상 난 당신을 향해 행진
언제 거꾸로 신을지 몰라 고무신 그래도 너무 귀여운당신 
당신의 텅빈 머리속에 꽉 차있는 담배연기~ 
아무데서나 담배를 피는용기 아무데서나 화장을 고치는 굳은심지
그러면서 남의시선 남의이목 남의 크고 작은 목소리 
(힛잇 Yeah)
되게 신경 쓰는 당신 좋지만 얄밉고 이쁘지만 열받게 구는 당신은 세뇨리따 남들이다 뭐래도 나 당신만을 따라가리다 
당신은 나만의 모나리자 곧 모든걸 바꿔보리다 내가 차지하리다

뭐달라구 뭐 혼달라구 혼 힘 내자고 힘 어쩌라구 어 
나 한순간에 새됐어 당신은 아름다운 비너스
이랬다가 저랬다가 왔다 갔다 나 갖다가 너는 밤낮 장난하나 나 한순간에 새됐어(야) 당신은 아름다운 비너스(구)

너만을 바라보던 날 차버렸어 나 완전히 새됐어 

두려운거야 드러운거야 아니면 좋아서 내숭떠는거야 쇼하는거야 뭐야
당신 나랑 지금 장난하는거야 당신갖긴 싫고 남주긴 아까운거야 이 십원(10) 짜리야 

여기선 웃어 나에겐 와서 차가워 우선 사람만나면 사람만 봐라 어서
가로세로 전후좌우 재가며 계산해가며 사람만나면 혼난다는걸
모른다면 당신은 바보 
무심코 뱉은 당신의 한마딘 내 마음의 파도
날 가지고 장난했다면 당신은 타도 할꺼야 
바로 잡아줄꺼야 바로 혼내줄꺼야 
진심이였다면 당신의 일거수일투족은 평생나의 가보 
오 feel me~ 

뭐달라구 뭐 혼달라구 혼 힘 내자고 힘 어쩌라구 어! 
나 한순간에 새됐어 당신은 아름다운 비너스 
이랬다가 저랬다가 왔다갔다 나 갖다가 너는밤낮 장난하나 나 한순간에 새됐어 당신은 아름다운 비너스 
너만을 바라보던 날 차버렸어 나 완전히 새됐어 

참을만큼 참았어 갈때까지 갔어 해줄만큼 해줬어 
한도 끝도 없이 난 해줬고 정도 지나치게 당신은 날 완전히 뭉게 버렸어 성질나서나서 더는 못해 먹겠어 
알았어 없어도 있는듯 몰라두 아는듯 
눈 웃음으루 모든 상황을 해결하는 니 속뜻 
진짜 밉상진상 꼴배기 싫은 니가 대장 
니가 얼마나 멋진 남자 만나 어떻게 사나 평생 지켜본다. 
명심해라 너 혼자 잘나 퉁퉁 튕기다가 하루아침에 니가 뻥 튀길꺼다
명심 또 명심해라 그리고 뒤통수 조심해라 

어떻게 내 마음을 전할까 어떻게 잡을수 있을까 
나보다 좋은 사람 만날까 너무 두려워 너무 싫어 
제발 날 떠나지마 더 이상 혼자는 싫어(정말싫어) 
나 완전히 새됐어 "
마지막 장면 (Feat. 이성경),싸이 (PSY),"너를 위해 부르는 내 마지막 노래
우리 이야기에 마침표를 찍으려고 해
추억의 처음과 끝에
함께한 우리의 마지막 장면
 
안녕, 우리 처음 만났던 그날의 모습은
내 인생 가장 설레는 장면
한편의 영화 같은 삶을 살았고
다시 안녕 이란 말로 우린 이별을 반겨
참 재밌었어 모든 순간들이
많이 그리울거 같아 지난날들이
마지막 모습 두 눈 속에 남겨 
살다가 그리울 때마다 두 눈 감으리
 
덕분에 내가 아직까지 살고 있는 거 같아
덕분에 내가 앞으로도 살 수 있을 것 같아
죽음을 알고 있는 채로 살아왔듯이
이별을 알고 있는 채로 살아간 우리
나의 낭만이었어 
파란 하늘이었어
달콤한 꿈이었어
천국이었어
 
너를 위해 부르는 내 마지막 노래
우리 이야기에 마침표를 찍으려고 해
추억의 처음과 끝에
함께한 우리의 마지막 장면
 
우리에
기억에
지금
이 기분이
어떻게 기억될까
 
아름답게
떠나는
내 모습을
세상은
어떻게 기억할까
 
한동안 많이 외롭고 서럽고 
마음이 찢어질 듯 저려도
익숙해지겠지
지난날의 향기와 상기된 흔적들이
상기되 괴롭지만
익숙해지겠지
아직 실감이 나질 않아서 슬프지만
눈물을 흘리진 않을 거야
떠나기엔 아직 아쉬움이 남았지만
머물러있지는 않을 거야
 
덕분에 내가 아직까지 살고 있는 거 같아
덕분에 내가 앞으로도 살 수 있을 것 같아
돌아보면 지난 날이 다 찰나였듯이
시간 앞에 또 익숙해질 간사한 우리
그동안 고마웠어
우린 늘 한편이었어
생각보다 짧은 영화
한편이었어
 
기쁨
슬픔
희망
절망
그리움
아쉬움
고독
평화
이 모든 감정 그 안에
그대가 존재했기에 버틸 수 있었어 난
 
기쁨
슬픔
희망
절망
그리움
아쉬움
고독
평화
이 모든 감정 그 안에
그대가 존재했기에 버틸 수 있었어 난
 
너를 위해 부르는 내 마지막 노래
우리 이야기에 마침표를 찍으려고 해
추억의 처음과 끝에
함께한 우리의 마지막 장면
 
우리에
기억에
지금
이 기분이
어떻게 기억될까
 
아름답게
떠나는
내 모습을
세상은
어떻게 기억할까"
환희,싸이 (PSY),"오늘의 뉴스~패싸움..끝
One Two 얘들아 뛰어라! 

서로 편가르지 않는것이 숙제 
오늘부로 합세 하나로 합체 (하나로 합체) 
우리는 제도권 킬러 
동서로 갈라 여야로 갈라 
싸움은 똑같고 사람만 달라 
이러지 말라는 모두의 바램은 
말짱 꽝 빛바랜지 오래야~ 
코리아~이게 무슨 꼴이야~ 아이구 골이야 
하구 맨날맨날 하는말 
국민여러분 i’m sorry야 다 뻥이야 
걱정해봤자 얼굴붉히며 소리질러봤자 
뻔할뻔자 백팔백번 귀에 못 박히도록 
얘기 해봤자 변하는거 봤냐 
그냥 쟤네 저러고 살라고 내버려두고 
그 열정과 수고 쌓여있는 분노 
끄집어내 아니면 병된다 그거 
우리끼리라도 손잡자고 
그대 손을잡고 걸어가고 있는 이순간 
세상 모든것이 아름답게 보여요 
이제 나의 기쁨이 되어주오 
이제 나의 슬픔이 되어주오 
우리 서로아픔을 같이하면 
다시 태어날수 있는것 
이제 그대 기쁨을 말해주오 
이제 그대 슬픔을 말해주오 
우리 서로아픔을 같이하면 행복할수 있어요 
나의 에로 댄스보다 케이블의 외설영화보다 
청소년에게 악영향을 미치는건 
뉴스라고 본다 뱃지달고 완장달고 
패싸움하면 리플달고 
학교에가서 연예인들을 따라하듯이 
어르신들 패싸움도 따라하겠지 
집단구타 왕따 강자에게 상납 하는법을 
누가 가르쳤나 가수 배우 아님누구 
너가 내가 아님누구 
누구를 누구라 표현하긴 했다만 
누가 누군지 누구나 다알지 
왜냐 매일밤 뉴스에서 보니까 
우리끼리라도 손잡자고 
그대 손을잡고 걸어가고 있는 이순간 
세상 모든것이 아름답게 보여요 
이제 나의 기쁨이 되어주오 
이제 나의 슬픔이 되어주오 
우리 서로아픔을 같이하면 
다시 태어날수 있는것 
이제 그대 기쁨을 말해주오 
이제 그대 슬픔을 말해주오 
우리 서로아픔을 같이하면 
우리 서로아픔을 같이하면 
이제 그대 기쁨을 말해주오 
이제 그대 슬픔을 말해주오 
우리 서로아픔을 같이하면 행복할수 있어요"
,,
벌써 이렇게,싸이 (PSY),"Verse 1)
너와 헤어졌을 당시 나는 미쳐 잠시 
숨을 쉬지 못할 정도의 슬픔과 아픔 
또 가끔씩 들려오는 네 소식에 
나 소심해져서 술로 지새 
이러다 네가 죽든 내가 죽든 
이건 무슨 사람 사는게 아냐 
여기든 저기든 어디든지 간에 
뭘 하든지 간에 무조건 너만 생각나네 
하지만 날 떠났던 그 사람은 저 만치에 가고 
다신 사랑 않겠다던 그 당시의 각오는 잊혀져 가고 
또 시간이 약이야 다 순간이야 
시간 지나고 나서 보니 계절이 다시 오니 
그리워하다 미워하다 지워버렸지 뭐 
이젠 뭐 그렇지 뭐 가물가물해 
또 새로운 사랑 이젠 가능해

CHORUS) 
이젠 나 다른 사람 만나러 가요 
새로운 사람이 오는가 봐요 
너 없인 안될 줄 알았는데 
벌써 이렇게 벌써 이렇게 
이젠 나 다른 사람 만나러 가요 
새로운 사람이 오려나 봐요 
그 사람 만나러 가는 길 
벌써 이렇게 또 다시 떨려와요

Verse 2)
너랑 같이 갔던 같은 곳이야 
네가 아닌 딴 사람과 함께 말이야 
사람이란게 간사한게 이렇게 새롭게 
시작된 지금이 좋을 뿐이야 그 뿐이야 
묘한 기분이야 이젠 내겐 
새로운 만남에 대한 설레임이 전부 
나의 전부였던 너는 더는 없어 
이젠 벌써 설레임이 내일엔 줄고 
차츰 익숙해져 매일 세상 제일 
기쁜 사람으로 만들어 주고 싶은 마음 
너 때보다 훨씬 커 아름다운 깊은 밤 
도의적으로 미안하긴 했다만 
이젠 너도 어여 나보다 훨씬 좋은 사람 만나
보란 듯이 떵떵거리며 잘 살길 바란다 난 
우린 딱 여기까지만 그럼 난 이만

CHORUS) (X2) Repeat"
기댈곳,싸이 (PSY),"당신의 오늘 하루가 힘들진 않았나요
나의 하루는 그저 그랬어요
괜찮은 척하기가 혹시 힘들었나요
난 그저 그냥 버틸만했어요

솔직히 내 생각보다 세상은 독해요
솔직히 난 생각보다 강하진 못해요

하지만 힘들다고 어리광 부릴 순 없어요
버틸 거야 견딜 거야 괜찮을 거야
하지만 버틴다고 계속 버텨지지는 않네요
그래요 나 기댈 곳이 필요해요
그대여 나의 기댈 곳이 돼줘요

당신의 고된 하루를 누가 달래주나요
다독여달라고 해도 소용없어요

솔직히 난 세상보다 한참 부족해요
솔직히 난 세상만큼 차갑진 못해요

하지만 힘들다고 어리광 부릴 순 없어요
버틸 거야 견딜 거야 괜찮을 거야
하지만 버틴다고 계속 버텨지지는 않네요
그래요 나 기댈 곳이 필요해요
그대여 나의 기댈 곳이 돼줘요

항상 난 세상이 날 알아주길 바래
실은 나 세상이 날 안아주길 바래

괜찮은 척하지만 사는 게 맘 같지는 않네요
저마다의 웃음 뒤엔 아픔이 있어
하지만 아프다고 소리 내고 싶지는 않아요
그래요 나 기댈 곳이 필요해요
그대여 나의 기댈 곳이 돼줘요"
